,Month,Day,Hour,Lat,Long,WindSpeed,Pressure,unique-key,distance,direction
17486,9,30,6,49.5,-48.5,45.0,1000,DOROTHY-1977-10,207.4977904386173,31.623448158573858
17505,10,13,18,26.9,-62.9,30.0,1010,EVELYN-1977-13,0.0,0.0
17506,10,14,0,29.0,-64.0,30.0,1008,EVELYN-1977-13,159.87305931274554,130.64061422748338
17507,10,14,6,30.9,-64.9,35.0,1005,EVELYN-1977-13,141.90243888847345,316.2017504530498
17508,10,14,12,33.0,-64.9,40.0,1002,EVELYN-1977-13,145.0961856637254,180.0
17509,10,14,18,35.9,-64.4,50.0,999,EVELYN-1977-13,202.3849018473986,208.33788286104686
17510,10,15,0,39.2,-63.3,65.0,994,EVELYN-1977-13,235.83006517735242,3.9370553984137273
17511,10,15,6,42.4,-61.5,70.0,996,EVELYN-1977-13,240.29245426798428,182.68075050419287
17512,10,15,12,45.5,-60.1,70.0,998,EVELYN-1977-13,225.21644477811253,176.74491074606675
17513,10,15,18,47.4,-59.2,70.0,999,EVELYN-1977-13,138.08927477570006,266.87863470953204
17514,10,16,0,49.1,-58.3,45.0,1000,EVELYN-1977-13,124.54121386746338,37.25380381876358
17515,10,16,18,17.3,-83.2,25.0,1011,FRIEDA-1977-14,0.0,0.0
17516,10,17,0,17.3,-83.4,30.0,1010,FRIEDA-1977-14,13.19353752471388,358.5596509525677
17517,10,17,6,17.3,-83.6,30.0,1009,FRIEDA-1977-14,13.193537524713038,359.3290684165833
17518,10,17,12,17.2,-83.9,40.0,1008,FRIEDA-1977-14,20.966823771105535,2.4581119814035524
17519,10,17,18,17.2,-84.4,45.0,1007,FRIEDA-1977-14,33.00171622189922,2.452502634674444
17520,10,18,0,17.3,-85.0,50.0,1006,FRIEDA-1977-14,40.18971041942345,359.2996655099214
17521,10,18,6,17.4,-85.8,40.0,1005,FRIEDA-1977-14,53.21023694192479,349.8694772489094
17522,10,18,12,17.5,-86.6,30.0,1006,FRIEDA-1977-14,53.181631655684164,204.2531887448757
17523,10,18,18,17.6,-87.4,25.0,1008,FRIEDA-1977-14,53.152867367232446,193.8411485840896
17524,10,19,0,17.6,-88.3,20.0,1010,FRIEDA-1977-14,59.27322861631226,196.56762755911288
17571,8,5,12,25.3,-90.4,20.0,1012,BESS-1978-5,0.0,0.0
17572,8,5,18,25.1,-91.0,20.0,1012,BESS-1978-5,39.9749085196161,282.0024520305994
17573,8,6,0,24.8,-91.8,25.0,1011,BESS-1978-5,54.23354148071733,255.92679916455222
17574,8,6,6,24.5,-92.5,30.0,1010,BESS-1978-5,48.59982977845985,225.92315938749095
17575,8,6,12,24.2,-93.3,30.0,1009,BESS-1978-5,54.45671168323224,207.9378898456913
17576,8,6,18,23.9,-94.0,35.0,1008,BESS-1978-5,48.78879424137893,192.33805411936274
17577,8,7,0,23.3,-95.0,40.0,1007,BESS-1978-5,75.67875271542918,164.7789067617078
17578,8,7,6,22.8,-95.7,40.0,1006,BESS-1978-5,56.33883683500078,143.90031315331763
17579,8,7,12,22.2,-96.2,40.0,1005,BESS-1978-5,52.319060745093,146.9065707217825
17580,8,7,18,21.6,-96.6,45.0,1006,BESS-1978-5,48.745831209723576,157.58974574601493
17581,8,8,0,21.1,-96.8,45.0,1007,BESS-1978-5,36.86624315874404,172.80386356611825
17582,8,8,6,20.4,-96.9,40.0,1008,BESS-1978-5,48.79505525556475,180.1333528767917
17583,8,8,12,20.0,-97.0,25.0,1010,BESS-1978-5,28.387866315469292,183.37673412419346
17584,8,7,12,13.0,-35.0,25.0,1010,CORA-1978-6,0.0,0.0
17585,8,7,18,13.4,-36.2,25.0,1010,CORA-1978-6,85.32137944389105,253.13580382277712
17586,8,8,0,13.8,-37.8,25.0,1009,CORA-1978-6,110.9467545919352,340.57942785901975
17587,8,8,6,13.9,-39.6,30.0,1008,CORA-1978-6,120.94945788226659,212.0428885987854
17588,8,8,12,14.0,-41.5,50.0,1003,CORA-1978-6,127.59251977544517,189.71343764359622
17589,8,8,18,14.0,-43.2,65.0,990,CORA-1978-6,113.96954342489882,349.26234081721776
17590,8,9,0,14.0,-44.9,80.0,980,CORA-1978-6,113.96954342489839,347.0130151406006
17591,8,9,6,13.9,-46.8,80.0,980,CORA-1978-6,127.59251977544517,193.23071267090793
17592,8,9,12,13.6,-48.6,70.0,988,CORA-1978-6,122.56898637933048,273.96157561274106
17593,8,9,18,13.2,-50.6,65.0,998,CORA-1978-6,137.2358338596091,301.5054443461007
17594,8,10,0,12.8,-52.8,60.0,1006,CORA-1978-6,150.66535327825835,236.69546497634997
17595,8,10,6,12.4,-54.8,55.0,1007,CORA-1978-6,137.6610423759827,295.78574658417443
17596,8,10,12,12.2,-56.8,55.0,1007,CORA-1978-6,135.71978096249492,242.4117306562739
17597,8,10,18,12.1,-58.8,50.0,1008,CORA-1978-6,135.267702682922,269.5781659020925
17598,8,11,0,12.0,-60.9,45.0,1008,CORA-1978-6,142.06685479390987,308.9160496399466
17599,8,11,6,12.0,-62.8,35.0,1008,CORA-1978-6,128.4085185814968,236.54638002661062
17600,8,11,12,12.1,-64.8,30.0,1008,CORA-1978-6,135.31819765605272,258.26309784982016
17601,8,11,18,12.1,-66.8,30.0,1009,CORA-1978-6,135.11647764934304,305.43893171726495
17602,8,12,0,12.2,-68.8,30.0,1010,CORA-1978-6,135.26770268292242,255.45835114420987
17627,8,26,12,23.4,-88.4,25.0,1010,DEBRA-1978-9,0.0,0.0
17630,8,27,6,24.5,-91.4,25.0,1008,DEBRA-1978-9,204.10375896734612,351.8760803670789
17633,8,28,0,25.8,-93.8,25.0,1006,DEBRA-1978-9,174.91952256483955,326.72821891251124
17636,8,28,18,28.7,-94.1,40.0,1002,DEBRA-1978-9,201.21618178984397,136.16400191539574
17637,8,29,0,29.6,-93.6,50.0,1000,DEBRA-1978-9,69.11677446560986,190.22417074748685
17639,8,29,12,32.0,-93.0,30.0,1002,DEBRA-1978-9,169.603332212381,135.4123446143356
17640,8,29,18,34.2,-92.7,15.0,1005,DEBRA-1978-9,152.9938344715878,342.9514401436476
17641,8,30,0,26.2,-59.7,20.0,1012,ELLA-1978-10,0.0,0.0
17642,8,30,6,26.5,-60.8,20.0,1011,ELLA-1978-10,71.19014310010476,199.18209316575633
17643,8,30,12,27.0,-62.0,30.0,1010,ELLA-1978-10,81.70135886125587,20.652935281434658
17644,8,30,18,27.3,-63.1,40.0,1005,ELLA-1978-10,70.73332168863249,34.431598928582694
17645,8,31,0,27.6,-64.2,50.0,1000,ELLA-1978-10,70.55883078839052,107.64254916718515
17646,8,31,6,28.2,-65.9,55.0,993,ELLA-1978-10,111.77633535261207,93.73956451701937
17647,8,31,12,28.8,-67.6,60.0,986,ELLA-1978-10,111.23671147415908,99.22018793976802
17648,8,31,18,29.3,-68.8,70.0,980,ELLA-1978-10,80.2927596062211,147.36759851722343
17649,9,1,0,29.6,-70.0,90.0,978,ELLA-1978-10,75.11473375211841,161.66262633405003
17650,9,1,6,30.1,-71.1,100.0,975,ELLA-1978-10,74.42297471051972,335.5472242956405
17651,9,1,12,30.7,-71.8,110.0,970,ELLA-1978-10,58.81135643004829,330.0484515727993
17652,9,1,18,31.1,-72.3,110.0,960,ELLA-1978-10,40.5282827990646,301.03962568943615
17653,9,2,0,31.2,-72.7,105.0,960,ELLA-1978-10,24.64100176106692,243.16786603747317
17654,9,2,6,31.4,-73.1,100.0,977,ELLA-1978-10,27.360960513545574,209.89566867283187
17655,9,2,12,31.6,-73.3,80.0,981,ELLA-1978-10,18.159841156232584,191.9266220014048
17656,9,2,18,31.9,-73.0,70.0,983,ELLA-1978-10,27.208998337406424,164.04455866235605
17657,9,3,0,32.3,-72.8,70.0,983,ELLA-1978-10,30.014261896581402,172.6996724073722
17658,9,3,6,33.0,-72.4,80.0,981,ELLA-1978-10,53.67211881593218,180.29985494690146
17659,9,3,12,33.8,-71.7,85.0,976,ELLA-1978-10,68.45138313852162,208.08920726709331
17660,9,3,18,35.0,-70.2,95.0,970,ELLA-1978-10,119.10681804697155,254.11837612237264
17661,9,4,0,36.2,-68.3,110.0,962,ELLA-1978-10,135.15482287848403,174.1997955224687
17662,9,4,6,38.0,-66.0,115.0,958,ELLA-1978-10,177.5615585716198,111.4180603049114
17663,9,4,12,40.0,-63.0,120.0,956,ELLA-1978-10,212.21325346701002,353.6452140413581
17664,9,4,18,42.5,-59.5,115.0,956,ELLA-1978-10,250.7425205444527,358.15498045762115
17665,9,5,0,45.0,-55.0,105.0,960,ELLA-1978-10,283.2641742881517,284.1576540319244
17666,9,5,6,47.2,-50.2,80.0,975,ELLA-1978-10,275.5834892924104,94.04062985960799
17667,9,5,12,49.0,-45.0,65.0,980,ELLA-1978-10,270.177136527531,214.86322950073273
17710,9,4,0,12.0,-39.0,25.0,1006,FLOSSIE-1978-13,0.0,0.0
17721,9,6,18,21.8,-56.8,40.0,1003,FLOSSIE-1978-13,1355.7108456439012,274.1940246094814
17724,9,7,12,22.2,-60.0,40.0,1001,FLOSSIE-1978-13,206.84965748966945,209.6774181962383
17727,9,8,6,23.5,-62.0,35.0,1005,FLOSSIE-1978-13,155.82910688779808,175.34457809560078
17729,9,8,18,25.0,-60.5,30.0,1008,FLOSSIE-1978-13,140.24871426965336,87.65374823442485
17731,9,9,6,26.4,-59.2,25.0,1010,FLOSSIE-1978-13,126.1224945165495,160.29694065057356
17735,9,10,6,28.6,-54.8,30.0,1008,FLOSSIE-1978-13,309.51408072926057,104.30986464082969
17738,9,11,0,29.2,-50.5,35.0,1005,FLOSSIE-1978-13,263.36867226386414,142.62335915180142
17739,9,11,6,29.9,-49.1,45.0,1001,FLOSSIE-1978-13,97.05636930599891,172.3484134709368
17740,9,11,12,30.7,-47.5,55.0,998,FLOSSIE-1978-13,110.29575046623704,50.642879578471785
17742,9,12,0,31.3,-44.7,60.0,995,FLOSSIE-1978-13,170.9264946051603,154.65958439705145
17743,9,12,6,31.4,-44.0,65.0,992,FLOSSIE-1978-13,41.87812344551173,90.21222486073081
17744,9,12,12,31.6,-43.5,75.0,985,FLOSSIE-1978-13,32.536187313987085,116.79213984473695
17745,9,12,18,31.7,-43.0,80.0,980,FLOSSIE-1978-13,30.20927328445719,139.8274269674692
17746,9,13,0,31.8,-42.9,85.0,976,FLOSSIE-1978-13,9.069675487075017,171.75498930130752
17749,9,13,18,33.6,-43.1,75.0,985,FLOSSIE-1978-13,124.91051908160155,6.82642341533297
17755,9,15,6,43.1,-35.9,65.0,992,FLOSSIE-1978-13,762.8682059393594,111.80269887219976
17756,9,15,12,45.7,-32.8,55.0,998,FLOSSIE-1978-13,235.9495175891618,358.9348042506231
17758,9,16,0,49.8,-24.3,45.0,1000,FLOSSIE-1978-13,485.50169065075715,82.3404531705229
17770,9,12,0,29.8,-80.0,25.0,1012,HOPE-1978-15,0.0,0.0
17772,9,12,12,30.9,-78.6,25.0,1010,HOPE-1978-15,112.88869928593425,60.57162209786188
17774,9,13,0,31.1,-76.5,25.0,1010,HOPE-1978-15,125.13506760443654,124.71639489963839
17776,9,13,12,31.8,-74.2,25.0,1009,HOPE-1978-15,143.9346145067931,44.16814656820814
17778,9,14,0,32.8,-72.1,25.0,1008,HOPE-1978-15,140.7629102194704,170.76163961682786
17780,9,14,12,33.2,-68.7,30.0,1009,HOPE-1978-15,198.93812854168058,3.8116389709213037
17782,9,15,0,32.9,-64.8,35.0,1008,HOPE-1978-15,226.79928925628045,187.6501075824007
17784,9,15,12,31.6,-62.1,35.0,1005,HOPE-1978-15,181.53890320774855,29.919458103815114
17786,9,16,0,31.0,-60.3,35.0,1002,HOPE-1978-15,114.065382731203,63.18673017642264
17791,9,17,6,33.0,-54.8,40.0,1000,HOPE-1978-15,350.5827188078245,176.802150993668
17793,9,17,18,35.0,-51.8,45.0,998,HOPE-1978-15,220.49141176507354,351.74052323898485
17795,9,18,6,37.0,-47.8,50.0,995,HOPE-1978-15,262.8086943319836,324.59781844569284
17797,9,18,18,39.1,-43.0,55.0,990,HOPE-1978-15,298.70191483960934,342.517806565836
17800,9,19,12,42.5,-36.5,55.0,987,HOPE-1978-15,413.0429997337148,177.53790709937144
17802,9,20,0,45.5,-33.0,55.0,990,HOPE-1978-15,270.5455921361341,196.47397319242322
17806,9,21,0,57.0,-30.0,50.0,995,HOPE-1978-15,804.8964737752457,7.633781327314019
17813,9,14,18,13.0,-69.0,35.0,1004,GRETA-1978-16,0.0,0.0
17817,9,15,18,13.7,-74.2,50.0,1000,GRETA-1978-16,352.89813604141546,68.80637899848709
17818,9,16,0,13.8,-75.3,55.0,995,GRETA-1978-16,74.14722917593146,342.3112001474135
17820,9,16,12,14.0,-77.7,70.0,989,GRETA-1978-16,161.55958181853538,187.14885197607825
17822,9,17,0,14.6,-79.6,80.0,982,GRETA-1978-16,133.7935427062038,143.12435505450603
17824,9,17,12,15.2,-81.6,90.0,974,GRETA-1978-16,139.82611156575587,60.1884311421354
17825,9,17,18,15.5,-82.6,95.0,968,GRETA-1978-16,69.77826305032399,109.70244505377018
17826,9,18,0,15.6,-83.4,110.0,952,GRETA-1978-16,53.697840384909156,134.50519794233847
17827,9,18,6,15.8,-84.3,115.0,947,GRETA-1978-16,61.43823425210583,106.39854040797479
17828,9,18,12,16.4,-85.6,105.0,957,GRETA-1978-16,95.73890930951173,51.064394679106655
17829,9,18,18,16.6,-86.9,100.0,964,GRETA-1978-16,87.22395978712825,110.85879856952455
17830,9,19,0,17.0,-88.2,95.0,964,GRETA-1978-16,90.31979425161907,164.43803456262833
17903,10,7,18,18.0,-55.6,25.0,1011,JULIET-1978-20,0.0,0.0
17904,10,8,0,18.3,-56.6,30.0,1010,JULIET-1978-20,68.84975521634748,235.24008825193619
17905,10,8,6,18.6,-57.7,30.0,1009,JULIET-1978-20,75.0165754357336,289.2069191112753
17906,10,8,12,18.8,-58.7,35.0,1008,JULIET-1978-20,66.88884681253238,299.6496109441462
17907,10,8,18,19.0,-59.8,40.0,1007,JULIET-1978-20,73.22073474328529,257.3298023408395
17908,10,9,0,19.3,-60.9,45.0,1006,JULIET-1978-20,74.72902433651592,236.2631857175062
17909,10,9,6,19.7,-62.0,45.0,1006,JULIET-1978-20,76.78898838860005,295.8649096301472
17910,10,9,12,19.9,-63.0,45.0,1006,JULIET-1978-20,66.4610049133682,335.07737280248625
17911,10,9,18,20.3,-64.2,45.0,1006,JULIET-1978-20,82.62141645844818,335.222094990959
17912,10,10,0,20.9,-65.4,45.0,1006,JULIET-1978-20,87.9881492883834,152.77410919795693
17913,10,10,6,21.7,-67.0,45.0,1006,JULIET-1978-20,116.89113612113458,100.215884416659
17914,10,10,12,22.8,-68.8,45.0,1006,JULIET-1978-20,137.93277687416267,137.60968608833892
17915,10,10,18,24.3,-70.1,45.0,1006,JULIET-1978-20,132.36525377175403,248.22040676434267
17916,10,11,0,26.2,-70.9,45.0,1006,JULIET-1978-20,140.47328989228006,292.35424441970713
17917,10,11,6,28.3,-71.0,40.0,1006,JULIET-1978-20,145.22612059531826,173.9271329697284
17918,10,11,12,30.2,-69.9,35.0,1006,JULIET-1978-20,147.0723074573677,150.70532228296318
17950,10,28,18,23.5,-72.7,30.0,1008,KENDRA-1978-23,0.0,0.0
17951,10,29,0,24.2,-73.2,40.0,1002,KENDRA-1978-23,57.77144812596864,279.6198345457597
17953,10,29,12,25.7,-73.7,55.0,998,KENDRA-1978-23,108.26954312450978,206.74346861516014
17954,10,29,18,26.2,-74.1,65.0,995,KENDRA-1978-23,42.556240121376774,224.34768462649302
17957,10,30,12,28.9,-72.6,70.0,990,KENDRA-1978-23,207.94764558711142,305.2184721926353
17958,10,30,18,29.3,-72.3,65.0,998,KENDRA-1978-23,33.04316127083444,350.07485298040996
17959,10,31,0,30.0,-72.0,45.0,1006,KENDRA-1978-23,51.61110843723613,2.62815468563004
17964,11,1,6,33.7,-68.2,30.0,1008,KENDRA-1978-23,339.1923735977671,82.75193953629001
17965,11,1,12,35.2,-65.5,30.0,1006,KENDRA-1978-23,185.47706479748456,338.3793166484532
17966,11,1,18,38.0,-60.5,40.0,1002,KENDRA-1978-23,338.06915263705883,246.37618326178898
17971,11,3,0,46.0,-35.0,30.0,1004,KENDRA-1978-23,1413.3459313771082,193.5836289890505
18005,6,19,12,10.0,-45.0,25.0,1011,ANA-1979-2,0.0,0.0
18006,6,19,18,10.2,-46.0,25.0,1011,ANA-1979-2,69.41206018948029,94.33367219760176
18007,6,20,0,10.5,-47.0,25.0,1010,ANA-1979-2,71.05944493981728,25.439886568944132
18008,6,20,6,10.9,-48.1,25.0,1010,ANA-1979-2,79.6309487630698,8.154174295747278
18009,6,20,12,11.3,-49.2,25.0,1010,ANA-1979-2,79.53685570632051,204.6999653138552
18010,6,20,18,11.8,-50.2,25.0,1009,ANA-1979-2,75.9997148498435,220.1944267209312
18011,6,21,0,12.3,-51.1,30.0,1009,ANA-1979-2,69.94123236562014,289.49829918667365
18012,6,21,6,12.9,-51.9,30.0,1008,ANA-1979-2,68.03291342460949,313.18219612800675
18013,6,21,12,13.5,-52.7,30.0,1008,ANA-1979-2,67.93049308087143,231.30595629893094
18014,6,21,18,13.9,-53.5,30.0,1007,ANA-1979-2,60.39640450576422,189.72915777873408
18015,6,22,0,14.2,-54.7,35.0,1007,ANA-1979-2,83.05951100159538,166.9198052568964
18016,6,22,6,14.2,-55.8,40.0,1005,ANA-1979-2,73.68045796514673,4.264112200089659
18017,6,22,12,14.2,-56.9,50.0,1006,ANA-1979-2,73.68045796514716,3.453629639904425
18018,6,22,18,14.1,-58.3,40.0,1008,ANA-1979-2,94.04987252504645,191.9362885197215
18019,6,23,0,14.1,-59.8,35.0,1010,ANA-1979-2,100.51749391120232,182.13640384965922
18020,6,23,6,14.0,-61.3,30.0,1012,ANA-1979-2,100.7766095123738,281.9642504731583
18021,6,23,12,14.0,-62.8,25.0,1012,ANA-1979-2,100.56140966107802,352.15401523257617
18022,6,23,18,14.0,-64.5,25.0,1012,ANA-1979-2,113.96954342489839,229.99043281744386
18023,6,24,0,14.0,-66.2,25.0,1012,ANA-1979-2,113.96954342489924,188.0286654000573
18045,7,9,12,22.0,-96.0,20.0,1012,BOB-1979-4,0.0,0.0
18046,7,9,18,22.5,-95.3,25.0,1010,BOB-1979-4,56.54449658751235,214.40213502157957
18047,7,10,0,23.0,-94.6,30.0,1007,BOB-1979-4,56.41671262743445,200.16210752616635
18048,7,10,6,23.5,-93.8,35.0,1004,BOB-1979-4,61.42194447187788,182.88561183615735
18049,7,10,12,24.0,-93.0,50.0,998,BOB-1979-4,61.26300134669297,151.8087112511636
18050,7,10,18,25.0,-92.3,55.0,996,BOB-1979-4,81.91918643038312,135.7791360200353
18051,7,11,0,26.2,-91.6,65.0,988,BOB-1979-4,93.68447370942961,161.81269205746054
18052,7,11,6,27.8,-91.1,65.0,991,BOB-1979-4,114.75437591171277,222.73842825625422
18053,7,11,12,29.1,-90.6,65.0,986,BOB-1979-4,94.81789913506111,317.4639480892988
18054,7,11,18,31.0,-90.2,40.0,992,BOB-1979-4,133.43900188335536,21.326621335869845
18055,7,12,0,32.5,-89.9,30.0,998,BOB-1979-4,105.1281075144907,53.49667140493012
18056,7,12,6,34.0,-89.7,25.0,1002,BOB-1979-4,104.28235408164912,190.52817929229178
18057,7,12,12,35.9,-89.1,25.0,1004,BOB-1979-4,135.60283072463366,192.42215735113302
18058,7,12,18,37.2,-87.8,25.0,1006,BOB-1979-4,115.21217398819643,121.11555614699628
18059,7,13,0,38.5,-86.5,25.0,1006,BOB-1979-4,114.44444762009542,99.23423716406352
18060,7,13,6,38.8,-85.3,25.0,1006,BOB-1979-4,67.98844965182397,154.05528695094603
18061,7,13,12,39.0,-84.0,25.0,1007,BOB-1979-4,71.25502003071446,156.92581911464742
18062,7,13,18,39.0,-82.7,25.0,1008,BOB-1979-4,69.80378275437795,24.40344358547862
18063,7,14,0,39.0,-81.3,20.0,1009,BOB-1979-4,75.1732024707024,16.66705641753443
18064,7,14,6,38.7,-80.1,20.0,1009,BOB-1979-4,67.81593916399291,112.12299403170618
18065,7,14,12,38.3,-78.8,20.0,1010,BOB-1979-4,75.53191765818711,127.19272294877537
18066,7,14,18,37.9,-77.7,20.0,1010,BOB-1979-4,65.88539885613785,77.24355154292635
18067,7,15,0,37.5,-76.5,20.0,1011,BOB-1979-4,71.18525243649137,76.0211643594129
18068,7,15,6,36.8,-76.3,20.0,1011,BOB-1979-4,49.603646188793256,93.27112914599755
18069,7,15,12,36.0,-76.0,20.0,1012,BOB-1979-4,57.73764506439713,182.44189705410346
18070,7,15,18,35.0,-76.3,20.0,1012,BOB-1979-4,71.12417551899443,164.18440962368362
18071,7,16,0,34.0,-76.5,20.0,1013,BOB-1979-4,70.0256182314308,161.46047456094348
18072,7,16,6,33.5,-75.8,20.0,1013,BOB-1979-4,53.01546449479039,334.2184012998339
18073,7,16,12,33.0,-75.0,20.0,1014,BOB-1979-4,57.708148309243754,359.4102453296158
18088,7,15,12,12.5,-46.3,20.0,1014,CLAUDETTE-1979-6,0.0,0.0
18089,7,15,18,12.8,-48.4,20.0,1014,CLAUDETTE-1979-6,143.08292507815963,295.62082869901946
18090,7,16,0,13.4,-50.4,25.0,1012,CLAUDETTE-1979-6,140.82955790465172,318.71759501478107
18091,7,16,6,14.6,-52.1,25.0,1012,CLAUDETTE-1979-6,140.93583928572974,111.86898624352942
18092,7,16,12,15.7,-53.8,30.0,1011,CLAUDETTE-1979-6,136.49216476715907,93.27184347570663
18093,7,16,18,16.5,-55.5,30.0,1011,CLAUDETTE-1979-6,125.66040003935551,121.89218885703244
18094,7,17,0,17.0,-57.2,30.0,1011,CLAUDETTE-1979-6,117.66038617797051,159.83612271051723
18095,7,17,6,17.5,-58.8,30.0,1011,CLAUDETTE-1979-6,111.08471268701135,340.18905641263314
18096,7,17,12,17.8,-60.3,35.0,1011,CLAUDETTE-1979-6,100.91278093929094,324.2809507413581
18097,7,17,18,18.0,-62.1,40.0,1010,CLAUDETTE-1979-6,119.15153423302577,234.51467432333965
18098,7,18,0,18.2,-63.8,35.0,1010,CLAUDETTE-1979-6,112.49791819590463,241.57930038163053
18099,7,18,6,18.3,-65.4,30.0,1011,CLAUDETTE-1979-6,105.2154954820843,296.5140938715734
18100,7,18,12,18.4,-67.0,30.0,1011,CLAUDETTE-1979-6,105.1550395985266,285.37229898412744
18101,7,18,18,18.5,-68.5,25.0,1012,CLAUDETTE-1979-6,98.5552445878259,251.25323133801228
18102,7,19,0,18.7,-69.5,20.0,1012,CLAUDETTE-1979-6,66.92657955136546,274.2981459690062
18103,7,19,6,18.8,-70.5,20.0,1012,CLAUDETTE-1979-6,65.79036333177143,301.8049999099719
18104,7,19,12,18.8,-71.4,20.0,1012,CLAUDETTE-1979-6,58.86645006185538,302.66433096397697
18105,7,19,18,19.0,-72.4,20.0,1012,CLAUDETTE-1979-6,66.81279914130053,254.88823393940885
18106,7,20,0,19.0,-73.3,20.0,1013,CLAUDETTE-1979-6,58.796138267728274,231.93506752026695
18107,7,20,6,19.2,-74.7,20.0,1013,CLAUDETTE-1979-6,92.44400355230327,279.8288209856129
18108,7,20,12,19.5,-76.7,20.0,1013,CLAUDETTE-1979-6,132.01744243929616,257.6590266604153
18109,7,20,18,20.0,-78.7,20.0,1013,CLAUDETTE-1979-6,134.56690050500183,203.00023944568517
18110,7,21,0,20.6,-80.4,20.0,1013,CLAUDETTE-1979-6,117.70428555781365,34.407969847195275
18111,7,21,6,21.4,-82.2,25.0,1013,CLAUDETTE-1979-6,128.59172399312214,54.46325229825459
18112,7,21,12,22.1,-83.5,30.0,1012,CLAUDETTE-1979-6,96.43189343747433,103.56715749818306
18113,7,21,18,22.8,-85.0,30.0,1010,CLAUDETTE-1979-6,107.30255464764087,43.691656676482616
18114,7,22,0,23.5,-86.5,30.0,1007,CLAUDETTE-1979-6,106.86474922265101,148.67082129009347
18115,7,22,6,24.0,-87.4,30.0,1007,CLAUDETTE-1979-6,66.58128936327762,200.13774531605574
18116,7,22,12,24.5,-88.5,30.0,1007,CLAUDETTE-1979-6,77.42995076619452,245.86650889077404
18117,7,22,18,25.0,-89.5,30.0,1006,CLAUDETTE-1979-6,71.62798043858467,302.459454948465
18118,7,23,0,25.4,-90.5,30.0,1005,CLAUDETTE-1979-6,68.35371017078438,275.6202427421256
18119,7,23,6,25.9,-91.4,30.0,1004,CLAUDETTE-1979-6,65.84620031607395,215.38012605213075
18120,7,23,12,26.4,-92.4,35.0,1003,CLAUDETTE-1979-6,70.99330543191228,211.13927173920274
18121,7,23,18,26.9,-92.9,35.0,1003,CLAUDETTE-1979-6,46.33385818948968,13.697181467691244
18122,7,24,0,27.5,-93.4,35.0,1003,CLAUDETTE-1979-6,51.6013556753871,20.16940285979984
18123,7,24,6,28.3,-93.5,40.0,1003,CLAUDETTE-1979-6,55.61098482584202,8.629940703217823
18124,7,24,12,28.8,-93.7,45.0,1002,CLAUDETTE-1979-6,36.617108996421706,85.63010900104634
18125,7,24,18,29.6,-93.9,45.0,1000,CLAUDETTE-1979-6,56.575605471889524,176.67935992012022
18126,7,25,0,30.3,-93.9,40.0,997,CLAUDETTE-1979-6,48.36539522124152,180.0
18127,7,25,6,30.3,-94.3,35.0,998,CLAUDETTE-1979-6,23.861968829140537,191.05151618872156
18128,7,25,12,30.5,-94.8,30.0,1000,CLAUDETTE-1979-6,32.84531302658915,216.48326080290752
18129,7,25,18,30.5,-95.2,30.0,1001,CLAUDETTE-1979-6,23.813150330762262,269.3034035147626
18130,7,26,0,30.2,-95.3,30.0,1001,CLAUDETTE-1979-6,21.568535829736486,191.90894423001413
18131,7,26,6,30.6,-95.1,30.0,1002,CLAUDETTE-1979-6,30.097854258667365,79.18493229322368
18132,7,26,12,30.8,-95.4,25.0,1003,CLAUDETTE-1979-6,22.55251568626774,333.2058130849633
18133,7,26,18,31.3,-96.3,25.0,1004,CLAUDETTE-1979-6,63.49457826108956,307.67491269368537
18134,7,27,0,31.8,-96.6,20.0,1004,CLAUDETTE-1979-6,38.800655800711,323.09813828924854
18135,7,27,6,32.7,-96.4,20.0,1006,CLAUDETTE-1979-6,63.27271066641748,169.22247424774076
18136,7,27,12,34.0,-95.9,15.0,1007,CLAUDETTE-1979-6,94.34290284303168,207.38782694107238
18137,7,27,18,35.3,-95.3,15.0,1007,CLAUDETTE-1979-6,96.07711277857177,205.7303371795967
18138,7,28,0,36.4,-94.6,15.0,1007,CLAUDETTE-1979-6,85.51693122346765,168.28053277223754
18139,7,28,6,37.8,-93.4,15.0,1008,CLAUDETTE-1979-6,117.17205038420897,102.38818376818706
18140,7,28,12,38.6,-91.0,15.0,1009,CLAUDETTE-1979-6,141.54618754840598,153.13628486316503
18141,7,28,18,38.8,-88.0,15.0,1009,CLAUDETTE-1979-6,162.34952714530414,4.175928536905389
18142,7,29,0,39.0,-85.2,15.0,1010,CLAUDETTE-1979-6,151.18686307786604,173.6576449308385
18143,7,29,6,39.0,-82.8,15.0,1011,CLAUDETTE-1979-6,128.86588515037917,36.40210917167446
18144,7,29,12,39.0,-80.2,15.0,1011,CLAUDETTE-1979-6,139.60400698650645,23.667932002009714
18184,8,25,12,11.7,-36.1,25.0,1008,DAVID-1979-9,0.0,0.0
18185,8,25,18,11.7,-38.2,25.0,1007,DAVID-1979-9,142.08116765406479,214.1090508531601
18186,8,26,0,11.7,-40.3,30.0,1006,DAVID-1979-9,142.08116765406436,310.944808727667
18187,8,26,6,11.6,-42.2,35.0,1005,DAVID-1979-9,128.75836358606782,303.2338622706853
18188,8,26,12,11.6,-44.0,40.0,1003,DAVID-1979-9,121.82776794807718,213.85502067755345
18189,8,26,18,11.6,-45.5,45.0,998,DAVID-1979-9,101.52319154400224,269.6438441809752
